fname,iD,length,label
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_253695.wav,253695,55,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_253694.wav,253694,84,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_253692.wav,253692,61,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_253691.wav,253691,70,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_253688.wav,253688,93,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_246955.wav,246955,26,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_241919.wav,241919,31,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_241917.wav,241917,31,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_240794.wav,240794,78,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_240525.wav,240525,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_236832.wav,236832,21,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_236799.wav,236799,18,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_236686.wav,236686,42,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_235147.wav,235147,15,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_234048.wav,234048,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_233168.wav,233168,30,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_218741.wav,218741,10,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_218739.wav,218739,10,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_217474.wav,217474,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_216172.wav,216172,10,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_216164.wav,216164,65,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_216161.wav,216161,35,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_213772.wav,213772,68,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_212317.wav,212317,92,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_212316.wav,212316,38,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_211910.wav,211910,32,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_208387.wav,208387,20,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_204391.wav,204391,10,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_204389.wav,204389,31,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_204388.wav,204388,12,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_204387.wav,204387,12,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_187905.wav,187905,81,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_175214.wav,175214,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_169301.wav,169301,48,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_168661.wav,168661,85,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_168019.wav,168019,72,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_167188.wav,167188,71,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_161531.wav,161531,26,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_156484.wav,156484,63,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_148428.wav,148428,37,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_145984.wav,145984,46,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_142798.wav,142798,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_135567.wav,135567,32,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_135558.wav,135558,31,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_134949.wav,134949,33,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_134812.wav,134812,22,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_133029.wav,133029,45,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_132483.wav,132483,67,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_130384.wav,130384,76,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_129626.wav,129626,59,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_129253.wav,129253,36,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_129185.wav,129185,26,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_128139.wav,128139,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_127556.wav,127556,63,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_126778.wav,126778,43,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_123763.wav,123763,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_123079.wav,123079,31,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_122468.wav,122468,59,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_121314.wav,121314,66,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_121013.wav,121013,34,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_112672.wav,112672,66,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_102102.wav,102102,22,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_102101.wav,102101,37,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_97938.wav,97938,58,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_97818.wav,97818,35,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_97296.wav,97296,18,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_96853.wav,96853,99,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_96823.wav,96823,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_95324.wav,95324,74,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_90920.wav,90920,12,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_90918.wav,90918,27,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_90916.wav,90916,18,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_79026.wav,79026,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_79025.wav,79025,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_79023.wav,79023,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_76842.wav,76842,69,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_76841.wav,76841,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_74818.wav,74818,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_46292.wav,46292,12,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_44203.wav,44203,95,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_42178.wav,42178,36,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_41160.wav,41160,18,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_41159.wav,41159,19,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_41157.wav,41157,27,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_41156.wav,41156,37,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_28209.wav,28209,14,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_28208.wav,28208,95,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_25853.wav,25853,18,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_25737.wav,25737,15,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_545431.wav,545431,78,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_544605.wav,544605,44,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_543730.wav,543730,41,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_543729.wav,543729,13,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_543710.wav,543710,43,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_540540.wav,540540,16,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_539511.wav,539511,18,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_536369.wav,536369,51,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_536366.wav,536366,82,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_533362.wav,533362,54,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_530818.wav,530818,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_524759.wav,524759,11,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_524532.wav,524532,46,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_522107.wav,522107,17,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_510995.wav,510995,13,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_505241.wav,505241,59,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_503957.wav,503957,17,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_499279.wav,499279,28,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_490621.wav,490621,94,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_489930.wav,489930,31,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_488939.wav,488939,22,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_488622.wav,488622,46,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_488620.wav,488620,51,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_484463.wav,484463,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_481758.wav,481758,18,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_480471.wav,480471,60,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_480470.wav,480470,19,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_480469.wav,480469,33,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_480020.wav,480020,37,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_475461.wav,475461,94,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_475455.wav,475455,35,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_473018.wav,473018,15,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_470849.wav,470849,51,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_468159.wav,468159,35,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_467425.wav,467425,40,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_467068.wav,467068,46,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_466155.wav,466155,20,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_466139.wav,466139,26,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_465423.wav,465423,40,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_464615.wav,464615,16,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_462715.wav,462715,42,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_462670.wav,462670,18,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_462476.wav,462476,21,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_461862.wav,461862,11,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_460683.wav,460683,19,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_459574.wav,459574,44,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_456963.wav,456963,66,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_456895.wav,456895,19,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_456354.wav,456354,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_455327.wav,455327,24,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_452989.wav,452989,43,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_448665.wav,448665,67,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_433414.wav,433414,71,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_419145.wav,419145,28,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_418726.wav,418726,56,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_416504.wav,416504,90,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_412878.wav,412878,16,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_410030.wav,410030,37,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_408213.wav,408213,33,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_407101.wav,407101,71,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_404259.wav,404259,54,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_403124.wav,403124,33,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_402979.wav,402979,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_402694.wav,402694,47,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_402693.wav,402693,13,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_402692.wav,402692,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_402071.wav,402071,26,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_385308.wav,385308,21,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_385085.wav,385085,59,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_384341.wav,384341,45,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_384335.wav,384335,13,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_384249.wav,384249,80,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_383497.wav,383497,72,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_383266.wav,383266,41,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_383015.wav,383015,30,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_380259.wav,380259,25,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_378322.wav,378322,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_377920.wav,377920,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_377867.wav,377867,43,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_377006.wav,377006,21,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_372671.wav,372671,20,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_371724.wav,371724,17,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_368344.wav,368344,24,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_367620.wav,367620,30,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_365220.wav,365220,15,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_364604.wav,364604,94,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_363684.wav,363684,17,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_359252.wav,359252,62,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_358791.wav,358791,73,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_358528.wav,358528,45,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_358372.wav,358372,20,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_358203.wav,358203,58,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_357416.wav,357416,34,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_357415.wav,357415,44,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_357381.wav,357381,12,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_356401.wav,356401,61,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_356183.wav,356183,44,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_356178.wav,356178,62,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_356164.wav,356164,19,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_355529.wav,355529,59,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_355449.wav,355449,56,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_355283.wav,355283,17,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_355277.wav,355277,25,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_354631.wav,354631,29,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_354432.wav,354432,16,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_354431.wav,354431,22,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_354430.wav,354430,20,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_353649.wav,353649,44,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_351826.wav,351826,33,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_351553.wav,351553,54,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_350639.wav,350639,70,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_347538.wav,347538,16,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_346386.wav,346386,45,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_344400.wav,344400,19,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_344399.wav,344399,46,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_342310.wav,342310,55,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_317426.wav,317426,10,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_317417.wav,317417,11,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_316795.wav,316795,52,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_316790.wav,316790,25,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_315114.wav,315114,17,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_314012.wav,314012,25,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_313933.wav,313933,66,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_312562.wav,312562,13,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_309364.wav,309364,22,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_309363.wav,309363,15,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_308142.wav,308142,47,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_307848.wav,307848,46,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_307846.wav,307846,73,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_307718.wav,307718,27,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_307717.wav,307717,52,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_304939.wav,304939,31,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_304130.wav,304130,75,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_301761.wav,301761,55,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_298332.wav,298332,28,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_297138.wav,297138,53,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_297135.wav,297135,13,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_292198.wav,292198,46,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_279032.wav,279032,78,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_269531.wav,269531,27,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_253783.wav,253783,48,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_253779.wav,253779,51,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_247971.wav,247971,28,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_246956.wav,246956,26,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_246885.wav,246885,14,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_246407.wav,246407,15,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_246207.wav,246207,16,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_243595.wav,243595,18,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_242017.wav,242017,26,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_240186.wav,240186,19,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_239264.wav,239264,12,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_237733.wav,237733,15,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_217622.wav,217622,41,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_215981.wav,215981,63,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_215718.wav,215718,62,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_214665.wav,214665,60,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_212884.wav,212884,37,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_212883.wav,212883,52,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_212882.wav,212882,23,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_212879.wav,212879,43,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_211022.wav,211022,58,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_210428.wav,210428,86,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_207706.wav,207706,46,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_207418.wav,207418,67,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_200230.wav,200230,87,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_200225.wav,200225,30,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_200224.wav,200224,71,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_196108.wav,196108,40,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_189326.wav,189326,38,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_184545.wav,184545,35,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_175133.wav,175133,35,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_174757.wav,174757,46,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_174522.wav,174522,27,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_173935.wav,173935,44,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_171609.wav,171609,25,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_170914.wav,170914,72,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_170913.wav,170913,35,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_170628.wav,170628,21,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_170508.wav,170508,44,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_170502.wav,170502,66,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_170388.wav,170388,53,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_170387.wav,170387,41,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_169305.wav,169305,86,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_168553.wav,168553,54,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_168253.wav,168253,10,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_168250.wav,168250,67,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_164906.wav,164906,27,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_164899.wav,164899,41,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_164898.wav,164898,26,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_163674.wav,163674,10,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_163672.wav,163672,27,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_158884.wav,158884,54,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_152722.wav,152722,16,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_150052.wav,150052,14,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_146064.wav,146064,49,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_134039.wav,134039,80,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_133819.wav,133819,33,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_133818.wav,133818,35,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_133816.wav,133816,20,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_133374.wav,133374,44,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_131362.wav,131362,15,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_131361.wav,131361,27,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_131316.wav,131316,53,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_129692.wav,129692,35,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_129168.wav,129168,49,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_125793.wav,125793,70,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_123399.wav,123399,52,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_122459.wav,122459,67,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_116409.wav,116409,19,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_105690.wav,105690,33,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_98342.wav,98342,46,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_96517.wav,96517,68,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_92930.wav,92930,14,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_91288.wav,91288,22,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_72782.wav,72782,26,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_72781.wav,72781,41,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_36474.wav,36474,21,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_29605.wav,29605,47,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_548341.wav,548341,17,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_548195.wav,548195,45,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_546827.wav,546827,56,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_546818.wav,546818,25,4
